gvkey,datadate,tic,AP,AT,BV,COGS,EMP,IBE,OCF,PPE,REC,SALE,XOPR,MV,2_digit_sic
29760,20151231,KRP,0,0,0,,0,,,0,0,,,,13
29760,20161231,KRP,0,0,0,0,0,0,0,0,0,0,0,,13
29762,20121231,ARTX,7.156,77.88,38.421,61.054,0.34,-2.028,-4.435,14.009,23.64,80.05,78.638,16.6355,36
29762,20131231,ARTX,5.107,80.655,47.977,63.283,0.373,2.274,10.308,15.254,21.517,88.571,82.743,70.3689,36
29762,20141231,ARTX,6.772,124.739,66.355,69.296,0.531,3.487,7.403,19.065,33.869,103.562,94.987,56.9166,36
29762,20151231,ARTX,5.914,117.493,64.047,66.605,0.523,-2.945,4.352,18.507,29.917,96.574,93.181,50.3819,36
29762,20161231,ARTX,4.363,109.41,65.085,63.073,0.514,-1.48,2.642,18.764,28.741,92.976,87.112,92.533,36
29789,20121231,ARCAY,179.029,2335.069,706.192,3059.02,21.02,117.321,208.382,246.433,980.762,3355.128,3059.02,,87
29789,20131231,ARCAY,170.343,2315.476,819.41,3171.063,21.03,133.109,193.03,254.378,1041.068,3466.686,3171.063,,87
29789,20141231,ARCAY,210.232,3155.981,1079.452,2910.52,27.111,110.825,168.773,272.167,1301.223,3188.514,2910.52,,87
29789,20151231,ARCAY,225.464,3071.693,1094.555,3452.145,25.792,107.222,185.552,296.13,1215.207,3713.012,3452.145,,87
29789,20161231,ARCAY,266.614,3026.829,1054.218,3290.082,26.001,67.695,146.961,313.5,1264.58,3512.51,3290.082,,87
29804,20121231,IVZ,1441.5,17492.4,8316.8,3169,6.128,677.1,819.3,873.1,1083.6,4177,3169,,62
29804,20121231,IVZ,1441.5,17492.4,,,6.128,677.1,,873.1,,4408.8,,,62
29804,20131231,IVZ,1750.6,19270.5,8392.6,3407.1,5.932,875.8,780.2,900.2,1491.5,4644.6,3407.1,,62
29804,20131231,IVZ,1750.6,19270.5,,,5.932,875.8,,900.2,,4948.1,,,62
29804,20141231,IVZ,2041.4,20462.5,8326,3682.5,6.264,991.5,1200.4,979.6,1439.6,5147.1,3682.5,16989.648,62
29804,20141231,IVZ,2041.4,20462.5,,,6.264,991.5,,979.6,,5472.5,,16989.648,62
29804,20151231,IVZ,6354.1,25073.2,7885.3,3643.3,6.49,968.1,1053.5,1030,1267.9,5122.9,3643.3,,62
29804,20151231,IVZ,6354.1,25073.2,,,6.49,968.1,,1030,,5372.5,,,62
29804,20161231,IVZ,8498.5,25734.3,7503.8,3409.3,6.79,854.2,129.3,1105.8,,4734.4,3409.3,12251.292,62
29804,20161231,IVZ,8498.5,25734.3,,,6.79,854.2,,1105.8,,4990.7,,12251.292,62
29816,20130331,AOGN,0.389,2.566,-0.208,0.11,0.005,-0.749,-0.334,2.589,0.085,0.164,0.647,0.9809,13
29816,20140331,AOGN,0.375,2.731,1.212,0.121,0.005,-0.786,-0.381,2.585,0.09,0.156,0.723,0.9793,13
29816,20150331,AOGN,0.372,2.747,1.69,0.087,0.005,0.1,-0.23,2.725,0.064,0.11,0.397,0.7447,13
29817,20150630,HVBC,142.877,167.298,11.456,0.864,0.057,0.628,1.909,,83.319,9.966,5.723,,60
29817,20150630,HVBC,,167.298,,,0.057,0.628,,,,9.966,,,60
29817,20160630,HVBC,141.771,182.023,12.971,0.755,0.065,1.026,-6.187,,93.45,10.66,6.401,,60
29817,20160630,HVBC,,182.023,,,0.065,1.026,,,,10.66,,,60
29817,20170630,HVBC,170.481,216.765,31.441,1.092,0.074,0.569,12.744,,111.811,10.676,7.127,31.5954,60
29817,20170630,HVBC,,216.765,,,0.074,0.569,,,,10.676,,31.5954,60
29819,20131231,BIVV,,,,,,,,,,,,,28
29819,20141231,BIVV,13.6,376.4,293.8,22.4,,-360.3,-456.3,169.2,67.4,134.4,482.2,,28
29819,20151231,BIVV,10.8,475.6,384.7,37.3,,108.6,41.4,172.8,94.4,560.3,446.7,,28
29819,20161231,BIVV,12.7,731.9,566.2,179.1,0.35,439.6,301.6,42.3,149.4,887.4,536.2,,28
29830,20130930,WRK,802.1,10733.4,4312.3,7172.6,25.8,727.3,1032.5,7709.4,1134.9,9545.4,8126.9,7293.8705,26
29830,20140930,WRK,812.8,11039.7,4306.8,7392.3,26.6,479.7,1151.8,8397.5,1118.7,9895.1,8368,6661.2,26
29830,20150930,WRK,1303.8,25356.8,11651.8,8496.5,41.4,507.1,1203.6,12645.7,1690,11381.3,9538.5,13220.08,26
29830,20160930,WRK,1054.4,23038.2,9728.8,10470.4,39,152.7,1688.4,13271.9,1592.2,14171.8,11849.8,12168.48,26
29830,20170930,WRK,1492.1,25089,,11206,,708.2,1900.5,,1886.8,14859.7,12605.6,,26
29835,20141231,FBM,35.907,274.28,45.912,368.064,,-1.841,-3.989,43.311,93.103,508.853,483.526,,50
29835,20151231,FBM,59.193,763.387,290.751,587.183,1.491,-37.381,36.786,68.123,163.294,820.605,762.903,,50
29835,20161231,FBM,119.788,1320.985,328.516,989.235,3.5,-28.37,33.13,162.259,314.531,1392.509,1294.882,,50
29837,20121231,BCRX,3.974,57.439,-0.454,56.294,0.04,-39.081,-37.397,14.932,4.562,26.293,56.294,72.2681,28
29837,20131231,BCRX,4.174,48.866,-1.126,42.749,0.04,-30.108,-26.53,14.414,2.115,17.331,42.749,449.0992,28
29837,20141231,BCRX,2.849,136.874,75.635,59.202,0.05,-45.189,-38.551,14.232,9.49,13.608,59.202,874.9728,28
29837,20151231,BCRX,9.307,124.555,47.724,87.521,0.07,-43.019,-13.116,19.354,6.243,48.257,87.521,757.0236,28
29837,20161231,BCRX,4.269,89.847,1.578,74.477,0.065,-55.144,-53.438,14.839,8.768,26.353,74.477,467.0401,28
29850,20121231,TV,662.949,12733.149,4678.058,2167.663,28.599,675.793,1739.967,7077.965,1766.09,5345.039,3224.822,,48
29850,20131231,TV,818.406,14819.737,5215.41,2257.671,32.047,591.562,1817.545,7838.961,1870.029,5633.739,3430.889,,48
29850,20141231,TV,1162.172,15969.623,5207.117,2316.513,39.615,365.214,1929.691,8105.023,2393.15,5431.753,3329.42,,48
29850,20151231,TV,1009.682,16369.512,5081.881,2144.5,43.964,633.855,1819.458,8374.332,1517.685,5120.781,3141.752,,48
29850,20161231,TV,1109.668,14990.258,4064.215,1963.136,42.288,180.502,1777.993,7692.223,1537.417,4670.29,2872.426,,48
29855,20121231,FMNB,919.009,1139.695,120.792,6.937,0.335,9.932,10.97,,578.963,55.688,30.862,116.529,60
29855,20121231,FMNB,,1139.695,,,0.335,9.932,,,,55.688,,116.529,60
29855,20131231,FMNB,915.216,1137.326,113.007,6.353,0.328,7.78,14.252,,623.116,54.655,32.596,122.9828,60
29855,20131231,FMNB,,1137.326,,,0.328,7.78,,,,54.655,,122.9828,60
29855,20141231,FMNB,915.703,1136.967,123.56,6.459,0.327,8.965,12.252,,656.22,56.218,31.842,153.7152,60
29855,20141231,FMNB,,1136.967,,,0.327,8.965,,,,56.218,,153.7152,60
29855,20151231,FMNB,1409.047,1869.902,198.047,7.6,0.432,8.055,6.323,,1287.887,72.133,39.69,231.7184,60
29855,20151231,FMNB,,1869.902,,,0.432,8.055,,,,72.133,,231.7184,60
29855,20161231,FMNB,1524.756,1966.113,213.216,8.248,0.441,20.557,24.295,,1416.783,95.742,46.771,384.0816,60
29855,20161231,FMNB,,1966.113,,,0.441,20.557,,,,95.742,,384.0816,60
29868,20121231,MAC,70.251,9311.209,3077.529,668.694,1.368,268.061,351.296,,103.744,954.081,689.106,8016.6581,67
29868,20121231,MAC,70.251,9311.209,,,1.368,268.061,,0,,1169.452,,8016.6581,67
29868,20131231,MAC,76.941,9075.25,3358.749,780.421,1.143,130.154,422.035,,99.497,1188.191,808.193,8287.8253,67
29868,20131231,MAC,76.941,9075.25,,,1.143,130.154,,0,,1172.168,,8287.8253,67
29868,20141231,MAC,115.406,13121.778,5640.12,820.645,1.117,1499.042,400.706,,132.026,1156.383,850.057,13195.6288,67
29868,20141231,MAC,115.406,13121.778,,,1.117,1499.042,,0,,2665.518,,13195.6288,67
29868,20151231,MAC,74.398,11258.576,4715.414,936.627,0.997,487.562,540.377,,130.002,1321.509,966.497,12458.9395,67
29868,20151231,MAC,74.398,11258.576,,,0.997,487.562,,0,,1734.898,,12458.9395,67
29868,20161231,MAC,61.316,9958.148,4105.887,754.434,0.851,516.995,417.506,,136.998,1084.83,782.651,10199.8974,67
29868,20161231,MAC,61.316,9958.148,,,0.851,516.995,,0,,1510.494,,10199.8974,67
29870,20121231,ZEUS,101.471,705.994,289.857,1113.852,1.87,2.277,27.35,347.935,112.841,1383.701,1337.809,242.2559,50
29870,20131231,ZEUS,126.012,697.349,298.616,1001.107,1.79,7.647,54.681,361.368,115.288,1263.331,1223.335,317.7367,50
29870,20141231,ZEUS,91.252,700.748,280.781,1160.31,1.81,-19.064,-39.584,366.989,123.804,1436.27,1400.862,195.2955,50
29870,20151231,ZEUS,55.685,513.47,254.695,942.214,1.74,-26.777,107.485,372.129,92.877,1175.543,1159.335,126.662,50
29870,20161231,ZEUS,79.458,556.068,253.39,820.04,1.66,-1.078,-9.813,374.242,101.902,1055.116,1030.883,265.6335,50
29875,20121231,AVB,53.677,11160.078,6837.215,635.643,2.178,265.063,540.819,,0,1059.574,669.744,15511.9028,67
29875,20121231,AVB,53.677,11160.078,,,2.178,265.063,,0,,1109.41,,15511.9028,67
29875,20131231,AVB,94.472,15328.143,8596.132,1071.234,2.9,58.197,724.501,,0,1491.31,1111.806,15300.9719,67
29875,20131231,AVB,94.472,15328.143,,,2.9,58.197,,0,,1507.388,,15300.9719,67
29875,20141231,AVB,101.946,16176.723,9046.405,1031.988,3.006,645.388,886.641,,0,1833.827,1069.696,21575.6495,67
29875,20141231,AVB,101.946,16176.723,,,3.006,645.388,,0,,1989.203,,21575.6495,67
29875,20151231,AVB,98.802,16931.305,9840.526,1120.169,2.981,742.038,1056.754,,0,1926.046,1169.387,25226.1783,67
29875,20151231,AVB,98.802,16931.305,,,2.981,742.038,,0,,2131.152,,25226.1783,67
29875,20161231,AVB,100.998,17867.271,10171.416,1219.475,3.071,1034.002,1143.484,,0,2089.911,1275.168,24328.1867,67
29875,20161231,AVB,100.998,17867.271,,,3.071,1034.002,,0,,2573.936,,24328.1867,67
29894,20121231,NNBR,37,265.343,128.56,294.859,1.842,24.268,37.358,318.587,53.74,370.084,326.42,156.123,35
29894,20131231,NNBR,40.687,262.402,152.76,295.136,1.861,17.178,31.751,339.299,59.745,373.206,327.403,355.9497,35
29894,20141231,NNBR,71.094,712.713,173.667,382.826,4.22,8.217,30.708,497.837,98.659,488.601,426.582,390.2905,35
29894,20151231,NNBR,69.101,1393.526,313.849,518.493,5.313,-7.431,33.31,546.212,126.994,667.28,570.238,427.9731,35
29894,20161231,NNBR,75.719,1360.386,315.167,621.022,5.299,7.942,69.303,581.509,139.547,833.488,701.288,519.0935,35
29900,20121231,CBRIQ,30.775,580.471,358.567,648.406,6.7,-3.017,-1.677,61.542,200.257,884.438,853.956,246.4219,73
29900,20131231,CBRIQ,34.223,557.818,352.535,648.439,6.5,-7.596,23.942,61.423,189.382,877.293,854.054,313.7499,73
29900,20141231,CBRIQ,32.926,535.283,325.498,635.389,6.5,-18.812,1.186,60.986,173.45,863.607,841.429,279.3708,73
29900,20151231,CBRIQ,34.98,502.271,319.311,577.331,6,3.584,-26.509,60.296,169.501,786.955,765.746,280.8878,73
29901,20130731,CPRT,70.561,1334.481,762.401,584.509,3.875,180.025,199.326,1049.623,192.13,1046.386,704.74,4079.8425,50
29901,20140731,CPRT,62.213,1506.804,1003.499,653.9,4.179,178.687,262.594,1077.617,199.273,1163.489,792.425,4210.6533,50
29901,20150731,CPRT,57.517,1799.952,964.464,627.761,4.267,219.783,265.076,1115.755,221.788,1146.079,754.515,4329.2207,50
29901,20160731,CPRT,76.953,1649.82,774.456,690.205,4.844,270.36,332.498,1232.328,285.021,1268.449,813.404,5554.5537,50
29901,20170731,CPRT,71.16,1982.501,1098.066,775.998,5.323,394.227,492.058,1396.05,318.264,1447.981,908.417,7258.0671,50
29910,20130630,SCSC,362.271,1164.183,695.956,2575.633,1.4,34.662,129.444,52.848,435.028,2876.964,2763.528,895.104,50
29910,20140630,SCSC,421.721,1335.124,802.643,2605.16,1.5,81.789,47.722,64.45,464.405,2913.634,2797.652,1086.7651,50
29910,20150630,SCSC,501.329,1476.941,808.985,2879.539,2,65.419,75.522,85.694,522.532,3218.626,3099.267,1073.8248,50
29910,20160630,SCSC,471.487,1491.185,774.496,3184.786,2,63.619,52.211,97.807,559.557,3540.226,3424.038,950.5727,50
29910,20170630,SCSC,513.155,1718.303,837.145,3184.59,2,69.246,94.876,108.63,637.293,3568.186,3448.512,1024.9096,50
29912,20130131,RCS,,,,,,,,,,,,,67
29912,20140131,RCS,,,,,,,,,,,,,67
29912,20150131,RCS,,,,,,,,,,,,,67
29912,20160131,RCS,,,,,,,,,,,,,67
29912,20170131,RCS,,,,,,,,,,,,,67
29914,20141231,LPTX,1.01,1.138,-36.59,0,,-7.705,-7.844,0,0,0,7.632,,28
29914,20151231,LPTX,2.048,1.26,-77.511,0,,-12.05,-8.102,0,0,0,11.922,,28
29914,20161231,LPTX,3.225,6.457,-112.103,0,0.022,-25.632,-25.337,0.144,3.17,0,27.496,,28
29917,20141231,CEFC,305.198,374.489,22.616,4.277,,2.428,4.37,,274.144,16.339,10.496,26.3493,60
29917,20141231,CEFC,,374.489,,,,2.428,,,,16.339,,26.3493,60
29917,20151231,CEFC,307.125,385.169,23.782,3.425,,2.685,3.427,,285.178,15.715,9.458,29.2445,60
29917,20151231,CEFC,,385.169,,,,2.685,,,,15.715,,29.2445,60
29917,20161231,CEFC,317.286,400.367,24.596,3.232,,2.598,2.538,,308.008,16.021,9.504,39.0035,60
29917,20161231,CEFC,,400.367,,,,2.598,,,,16.021,,39.0035,60
29921,20121231,RVLT,2.639,32.568,9.547,4.705,0.048,-8.578,-5.129,0.701,1.307,4.481,9.895,44.3114,36
29921,20131231,RVLT,6.109,52.262,25.481,16.108,0.103,-16.821,-8.146,1.308,4.353,26.06,29.919,281.1754,36
29921,20141231,RVLT,11.573,126.542,77.316,52.617,0.209,-5.18,-14.303,2.242,23.779,76.84,79.608,175.1139,36
29921,20151231,RVLT,19.908,177.635,102.103,86.716,0.238,-2.382,-16.689,2.702,45.691,129.656,124.089,126.9178,36
29921,20161231,RVLT,32.409,217.499,125.713,116.776,0.3,-0.522,-6.205,3.174,63.514,172.121,160.697,114.9115,36
29930,20130331,MPAA,113.753,367.074,-3.514,342.067,2.756,-91.511,-31.061,46.316,14.311,406.266,401.934,88.6459,36
29930,20140331,MPAA,59.509,318.853,109.636,174.361,2.27,6.482,13.517,40.213,22.283,258.669,223.823,400.3568,36
29930,20150331,MPAA,61.893,421.76,190.203,217.617,2.362,11.453,-9.457,41.987,24.799,301.711,265.604,499.5253,36
29930,20160331,MPAA,72.152,413.372,210.808,265.11,2.663,10.563,15.334,47.258,8.548,368.97,319.75,703.8454,36
29930,20170331,MPAA,85.96,436.139,248.681,302.493,2.817,37.573,-5.269,52.036,26.017,421.253,349.583,573.0838,36
29944,20121231,BMBN,386.315,438.508,47.9,4.876,,6.118,,,334.291,,,50.5635,60
29944,20121231,BMBN,,438.508,,,,6.118,,,,,,50.5635,60
29944,20131231,BMBN,409.147,463.871,50.985,3.188,,6.231,,,351.735,,,56.9993,60
29944,20131231,BMBN,,463.871,,,,6.231,,,,,,56.9993,60
29944,20141231,BMBN,430.034,489.948,56.076,2.9,,6.164,7.259,,389.761,27.04,12.738,62.4755,60
29944,20141231,BMBN,,489.948,,,,6.164,,,,27.04,,62.4755,60
29944,20151231,BMBN,474.467,538.733,60.396,2.81,,6.328,6.434,,419.158,29.106,13.433,65.8793,60
29944,20151231,BMBN,,538.733,,,,6.328,,,,29.106,,65.8793,60
29944,20161231,BMBN,500.7,568.492,63.866,2.259,,6.522,6.786,,443.341,30.096,13.887,82.656,60
29944,20161231,BMBN,,568.492,,,,6.522,,,,30.096,,82.656,60
29946,20121231,LARK,482.5,614.067,63.333,5.81,0.215,6.367,12.385,,315.914,34.495,18.588,58.1186,60
29946,20121231,LARK,,614.067,,,0.215,6.367,,,,34.495,,58.1186,60
29946,20131231,LARK,687.486,828.755,62.692,3.881,0.292,4.655,12.098,,414.016,32.817,17.792,61.5636,60
29946,20131231,LARK,,828.755,,,0.292,4.655,,,,32.817,,61.5636,60
29946,20141231,LARK,704.555,863.47,71.645,3.786,0.277,8.049,8.673,,416.19,42.921,22.53,70.5929,60
29946,20141231,LARK,,863.47,,,0.277,8.049,,,,42.921,,70.5929,60
29946,20151231,LARK,714.727,878.376,80.57,2.381,0.291,10.506,7.038,,419.923,46.007,21.863,92.7594,60
29946,20151231,LARK,,878.376,,,0.291,10.506,,,,46.007,,92.7594,60
29946,20161231,LARK,741.521,911.382,84.951,3.691,0.292,8.961,19.017,,420.461,44.08,23.338,108.42,60
29946,20161231,LARK,,911.382,,,0.292,8.961,,,,44.08,,108.42,60
29955,20121231,VRX,227.384,17950.379,3717.398,981.159,7,-116.025,656.578,636.232,913.835,3546.626,1816.294,18161.772,28
29955,20131231,VRX,326.97,27970.797,5118.723,1418.841,17.2,-866.142,1041.957,2073.078,1814.769,5769.605,2880.788,39098.5438,28
29955,20141231,VRX,398,26353,5312.2,2040.4,16.8,913.5,2294.7,2288.4,2075.8,8263.5,4304.8,47856.4133,28
29955,20151231,VRX,433.7,48964.5,5911,2058.1,22,-291.7,2200.4,2625.8,2686.9,10446.5,5018.8,34858.5296,28
29955,20161231,VRX,324,43529,3152,2380,21.5,-2409,2087,2508,2517,9674,5560,5050.3754,28
29962,20131031,LMNR,7.109,209.914,107.653,65.243,0.254,4.906,5.254,215.462,6.419,84.884,76.823,369.1814,1
29962,20141031,LMNR,12.826,247.638,118.36,75.712,0.331,6.991,15.652,241.343,8.379,103.462,90.048,361.2415,1
29962,20151031,LMNR,13.24,269.526,121.303,77.797,0.333,7.082,7.695,275.631,7.42,100.311,91.569,224.1811,1
29962,20161031,LMNR,15.374,305.448,126.529,82.743,0.276,8.058,14.304,309.438,12.108,111.789,96.062,279.1648,1
29964,20121231,GPIC,2.842,63.282,46.621,38.117,0.966,6.075,7.017,31.062,6.249,62.896,53.469,55.1956,39
29964,20131231,GPIC,2.291,55.449,47.473,36.158,0.73,1.166,-4.008,32.965,6.217,56.173,53.128,64.6737,39
29964,20141231,GPIC,3.321,68.394,48.265,39.842,0.726,2.676,5.406,38.042,10.722,60.972,55.069,68.1188,39
29964,20151231,GPIC,4.498,77.244,53.788,48.727,0.704,6.931,10.586,36.077,11.495,78.238,65.653,71.0438,39
29964,20161231,GPIC,3.466,79.999,57.533,53.211,0.73,5.183,3.547,48.24,11.585,82.139,70.573,93.7351,39
29968,20121231,AKS,538.3,3903.1,-505.3,5661.1,6.4,-1027.3,-270.8,5943.9,473.9,5933.7,5869.8,625.3424,33
29968,20131231,AKS,601.8,3605.7,-221,5016.9,6.4,-46.8,-110.2,5871.9,525.2,5570.4,5222.2,1118.316,33
29968,20141231,AKS,803.1,4858.5,-492.5,5872.5,8,-96.9,-322.8,6388.4,644.3,6505.7,6103.2,1052.663,33
29968,20151231,AKS,703.4,4084.4,-977.6,6100.2,8.5,-509,200.3,6466,444.9,6692.9,6362.1,398.4826,33
29968,20161231,AKS,589.9,4036,-250.9,5064,8.5,-7.8,304.6,6569,442,5882.5,5341.2,3207.5838,33
29984,20121231,PLD,611.77,27310.145,12486.817,1588.77,1.445,-102.45,463.492,,504.753,2059.936,1816.838,,67
29984,20121231,PLD,611.77,27310.145,,,1.445,-102.45,,0,,2382.887,,,67
29984,20131231,PLD,641.011,24572.307,13611.101,1216.867,1.468,219.401,484.989,,461.13,1865.255,1446.074,,67
29984,20131231,PLD,641.011,24572.307,,,1.468,219.401,,0,,2506.632,,,67
29984,20141231,PLD,627.999,25818.223,13897.274,1193.211,1.505,636.183,704.531,,236.346,1920.843,1440.979,21923.6989,67
29984,20141231,PLD,627.999,25818.223,,,1.505,636.183,,0,,2690.249,,21923.6989,67
29984,20151231,PLD,712.725,31394.767,14589.7,1578.703,1.555,869.439,963.41,,452.038,2381.82,1816.902,,67
29984,20151231,PLD,712.725,31394.767,,,1.555,869.439,,0,,3213.981,,,67
29984,20161231,PLD,556.179,30249.932,14912.846,1642.69,1.53,1209.932,1417.005,,273.555,2747.543,1864.757,27908.5421,67
29984,20161231,PLD,556.179,30249.932,,,1.53,1209.932,,0,,3577.338,,27908.5421,67
29994,20121231,FMBH,1274.065,1578.032,104.652,8.804,0.4,14.025,22.889,,899.077,74.077,40.325,135.8403,60
29994,20121231,FMBH,,1578.032,,,0.4,14.025,,,,74.077,,135.8403,60
29994,20131231,FMBH,1287.616,1605.498,97.346,5.728,0.406,14.722,24.662,,969.041,72.8,38.079,129.448,60
29994,20131231,FMBH,,1605.498,,,0.406,14.722,,,,72.8,,129.448,60
29994,20141231,FMBH,1272.077,1607.103,137.516,3.881,0.4,15.461,17.777,,1046.766,73.103,36.999,130.4622,60
29994,20141231,FMBH,,1607.103,,,0.4,15.461,,,,73.103,,130.4622,60
29994,20151231,FMBH,1732.568,2114.499,177.609,4.817,0.513,16.512,21.998,,1266.345,79.795,40.297,219.804,60
29994,20151231,FMBH,,2114.499,,,0.513,16.512,,,,79.795,,219.804,60
29994,20161231,FMBH,2329.887,2884.535,280.673,7.118,0.598,21.84,27.422,,1808.064,102.408,50.89,424.014,60
29994,20161231,FMBH,,2884.535,,,0.598,21.84,,,,102.408,,424.014,60
30004,20141231,INVH,92.034,9199.653,2455.471,602.368,,-269.861,48.451,,5.577,658.722,690.545,,67
30004,20151231,INVH,82.817,9796.978,1885.901,642.244,,-160.208,197.474,,8.846,836.049,721.672,,67
30004,20161231,INVH,88.052,9732.351,1956.293,662.708,0.884,-78.239,250.126,,11.604,922.587,731.81,,67
30007,20121231,VVUS,25.375,264.114,222.909,141.646,0.121,-139.733,-132.203,3.368,3.521,2.012,141.646,1350.8438,28
30007,20131231,VVUS,10.759,431.796,153.369,3.895,0.098,-174.946,-135.325,4.208,17.774,81.082,191.807,936.7019,28
30007,20141231,VVUS,10.43,366.938,82.518,32.275,0.094,-82.647,-38.105,4.43,11.595,114.181,157.607,298.7395,28
30007,20151231,VVUS,7.06,280.581,-7.085,32.77,0.082,-93.107,-46.332,4.332,8.997,95.43,122.259,106.1361,28
30007,20161231,VVUS,4.707,305.776,18.185,9.522,0.065,23.302,38.165,3.186,9.478,124.258,67.493,120.6051,28
30010,20131231,FRHHF,,,,,,,,,,,,,58
30010,20141231,FRHHF,0.68,5.151,0.481,3.149,,0.983,1.956,2.224,0.483,9.001,7.317,,58
30010,20151231,FRHHF,0.738,7.56,-1.136,2.875,,-1.769,-3.062,1.997,1.165,11.102,7.718,,58
30010,20161231,FRHHF,3.111,12.243,-10.492,2.664,0.098,1.56,4.674,1.757,1.564,16.348,9.823,,58
30024,20121231,MIICF,670,8211,2024,926,,508,1585,,442,4814,2918,8522.5928,48
30024,20131231,MIICF,730,9147,1929,1166,10.951,229,1210,6676,612,5159,3520,9921.4983,48
30024,20141231,MIICF,757,13297,2342,1364,23.297,2622,1458,9164,854,6386,4312,7486.727,48
30024,20151231,MIICF,619,10363,3477,1854,15.956,-559,1651,6761,539,6730,4483,5780.5222,48
30024,20161231,MIICF,623,9627,3167,1279,17.985,-51,878,7047,505,4374,3060,4249.5684,48
30029,20121231,NMRX,7.679,72.147,52.805,37.938,0.143,7.165,1.701,3.634,9.893,66.74,60.078,205.1023,73
30029,20131231,NMRX,9.953,101.29,83.977,45.692,0.159,1.965,6.181,5.004,10.608,77.832,73.032,243.8226,73
30029,20141231,NMRX,12.257,130.943,88.862,50.305,0.201,2.236,10.598,8.704,13.882,93.869,84.124,210.0515,73
30029,20151231,NMRX,11.39,111.627,72.596,48.634,0.19,-19.157,8.877,11.427,11.017,89.45,84.83,123.1163,73
30029,20161231,NMRX,15.894,91.478,51.265,34.831,0.157,-24.32,-0.492,15.247,11.214,70.645,71.371,145.0992,73
30030,20121231,SILC,7.799,89.033,74.966,28.395,0.111,9.871,8.889,3.975,14.625,48.729,38.246,125.7056,35
30030,20131231,SILC,6.764,105.257,90.691,43.206,0.143,17.077,1.918,4.903,17.326,73.298,55.061,326.4408,35
30030,20141231,SILC,8.216,122.436,100.732,43.839,0.197,14.605,20.684,6.794,20.463,75.622,57.318,254.0366,35
30030,20151231,SILC,8.544,139.998,112.834,45.45,0.238,16.52,13.287,9.719,25.148,82.738,63.898,220.7052,35
30030,20161231,SILC,10.476,146.437,121.392,57.847,0.24,13.137,-2.707,11.418,30.835,100.347,80.902,303.3264,35
30032,20130331,EXP,58.88,1476.233,696.17,444.084,1.8,57.744,124.407,1599.992,89.986,642.562,507.135,3298.3849,32
30032,20140331,EXP,57.098,1511.529,831.499,593.762,1.8,124.243,170.633,1660.975,102.917,898.396,668.489,4437.7876,32
30032,20150331,EXP,77.749,1882.591,1010.593,687.509,2,186.853,234.121,1962.215,113.577,1066.368,767.586,4198.4722,32
30032,20160331,EXP,66.614,1883.635,1040.531,722.819,2,152.592,265.767,2072.776,125.844,1143.492,816.122,3402.228,32
30032,20170331,EXP,92.193,2247.124,1203.45,755.488,2.2,198.219,331.598,2439.438,136.313,1211.22,846.432,4706.7244,32
30055,20130630,SMBC,632.379,796.391,81.829,9.217,0.181,10.067,15.256,,647.166,40.759,22.17,84.557,60
30055,20130630,SMBC,,796.391,,,0.181,10.067,,,,40.759,,84.557,60
30055,20140630,SMBC,785.801,1021.422,91.111,9.131,0.247,10.081,13.536,,801.056,46.603,25.242,119.2046,60
30055,20140630,SMBC,,1021.422,,,0.247,10.081,,,,46.603,,119.2046,60
30055,20150630,SMBC,1055.242,1300.064,112.643,11.951,0.327,13.668,19.918,,1053.146,63.96,35.658,139.867,60
30055,20150630,SMBC,,1300.064,,,0.327,13.668,,,,63.96,,139.867,60
30055,20160630,SMBC,1120.693,1403.91,125.966,11.859,0.342,14.848,17.668,,1135.453,65.614,36.76,175.0161,60
